"","OBJEC","LIB_F","Date","minT"
"8169",173,"FKT FALIARIVO","tmn_2017_5",14.40025468
"8170",174,"FKT AMBOHIMIERA","tmn_2017_5",12.40443377
"8171",175,"FKT MAROMANANA","tmn_2017_5",12.62950114
"8172",176,"FKT AMBOLO","tmn_2017_5",12.73562714
"8173",177,"FKT AMBINANITOMAROSANA","tmn_2017_5",12.9721677
"8174",178,"FKT AMBOHIDAZA","tmn_2017_5",11.1790141
"8175",179,"FKT AMPANTSONA","tmn_2017_5",10.61202995
"8176",180,"FKT AMBOHIMILANJA","tmn_2017_5",11.3824294
"8177",181,"FKT AMBOHIMAHAVELONA","tmn_2017_5",13.29398
"8178",182,"FKT AMBOHIMAHATSINJO","tmn_2017_5",12.9357831
"8179",183,"FKT FIADANANA NORD","tmn_2017_5",13.62912209
"8180",184,"FKT AMBODIMANGA","tmn_2017_5",13.67666172
"8181",185,"FKT FALIARIVO","tmn_2017_5",13.72256928
"8182",186,"FKT ANTARAMBAKANA","tmn_2017_5",13.59264571
"8183",187,"FKT SAHALALONA","tmn_2017_5",13.97345382
"8184",188,"FKT ANDRORANGAVOLA","tmn_2017_5",14.13453826
"8185",189,"FKT VOHIMENA","tmn_2017_5",14.3277482
"8186",190,"FKT MANARINONY","tmn_2017_5",13.10853235
"8187",191,"FKT ANDEMAKA NORD","tmn_2017_5",13.72180231
"8188",192,"FKT TSINJORANO","tmn_2017_5",13.29351711
"8189",193,"FKT SAHASOMANGANA","tmn_2017_5",12.69919233
"8190",194,"FKT MAROFOTSY","tmn_2017_5",12.84553332
"8191",0,"FKT ANTARALAVA","tmn_2017_6",13.21735822
"8192",1,"FKT SANDRASATY","tmn_2017_6",13.28936838
"8193",2,"FKT AMBOHIMITA","tmn_2017_6",13.60872516
"8194",3,"FKT ANALAMARINA","tmn_2017_6",13.63534561
"8195",4,"FKT AMBALAFATAKANA EST","tmn_2017_6",15.37684516
"8196",5,"FKT AMBALAFARY","tmn_2017_6",15.49725917
"8197",6,"FKT MAROFOTOTRA","tmn_2017_6",14.04153543
"8198",7,"FKT AMBOHIMASINA","tmn_2017_6",14.8129474
"8199",8,"FKT BEFARY","tmn_2017_6",15.41725832
"8200",9,"FKT AMBATOHARANANAKELY","tmn_2017_6",15.23849745
"8201",10,"FKT AMBODIRAFIA EST","tmn_2017_6",14.47822064
"8202",11,"FKT AMBATOHARANANA","tmn_2017_6",14.25197047
"8203",12,"FKT SANDRAKELY","tmn_2017_6",13.82639904
"8204",13,"FKT AMBOHINIHAONANA","tmn_2017_6",13.87693688
"8205",14,"FKT AMBODIMANGA EST","tmn_2017_6",14.20604404
"8206",15,"FKT AMBOHITSARA I","tmn_2017_6",13.93844974
"8207",16,"FKT SAHOFIKA","tmn_2017_6",13.95247534
"8208",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2017_6",13.01783691
"8209",18,"FKT TSARATANANA","tmn_2017_6",13.85664214
"8210",19,"FKT AMBODIGOAVY","tmn_2017_6",13.81436037
"8211",20,"FKT AMBODIMANGA OUEST","tmn_2017_6",13.35466968
"8212",21,"FKT VOHITRARIVO","tmn_2017_6",13.55514092
"8213",22,"FKT AMBOHIPO","tmn_2017_6",12.76702808
"8214",23,"FKT RANOMAFANA","tmn_2017_6",11.06913387
"8215",24,"FKT AMBATOLAHY","tmn_2017_6",10.52793138
"8216",25,"FKT TSARAMANDROSO","tmn_2017_6",12.03273166
"8217",26,"FKT VOHIMARINA","tmn_2017_6",12.80554206
"8218",27,"FKT MENARANO","tmn_2017_6",12.42742089
"8219",28,"FKT AMBODIAVIAVY","tmn_2017_6",12.7509847
"8220",29,"FKT AMPASIMPOTSY","tmn_2017_6",12.7274535
"8221",30,"FKT SAHANDRAZANA","tmn_2017_6",13.11085069
"8222",31,"FKT MAROTOKO","tmn_2017_6",15.14335679
"8223",32,"FKT AMBALAVIA","tmn_2017_6",14.65214741
"8224",33,"FKT AMBATOMITRATRAKA","tmn_2017_6",14.62613503
"8225",34,"FKT AMBARIJATSY","tmn_2017_6",14.75334139
"8226",35,"FKT AMBOHIMAHAVELONA","tmn_2017_6",14.87509854
"8227",36,"FKT AMBOATROTROKA","tmn_2017_6",15.0060684
"8228",37,"FKT MANDIAFASINA","tmn_2017_6",15.0676567
"8229",38,"FKT AMBODIARA SUD","tmn_2017_6",15.46070397
"8230",39,"FKT MANAMPANDRANA","tmn_2017_6",15.32902448
"8231",40,"FKT KIANJANOMBY","tmn_2017_6",14.95813104
"8232",41,"FKT MALAZAMASINA SUD","tmn_2017_6",14.64235293
"8233",42,"FKT MALAZAMASINA NORD","tmn_2017_6",12.13075971
"8234",43,"FKT ANTANJOMANGA","tmn_2017_6",13.14735596
"8235",44,"FKT BETAMPONA NORD","tmn_2017_6",13.19628658
"8236",45,"FKT AMBINANINDRANO","tmn_2017_6",13.70836945
"8237",46,"FKT TANAMBAO OUEST","tmn_2017_6",13.33022889
"8238",47,"FKT MANAKANA","tmn_2017_6",12.97329327
"8239",48,"FKT AMPASIMPOTSY","tmn_2017_6",13.02936108
"8240",49,"FKT MAROHARATRA","tmn_2017_6",13.61738023
"8241",50,"FKT SOANIERANA","tmn_2017_6",13.72368242
"8242",51,"FKT MALEMIAMBO","tmn_2017_6",13.47824241
"8243",52,"FKT AMPASIMADINIKAKELY","tmn_2017_6",13.01874301
"8244",53,"FKT AMBALAVOLO","tmn_2017_6",14.13760037
"8245",54,"FKT AMBOHITSARA EST","tmn_2017_6",14.61163545
"8246",55,"FKT ANIVORANO","tmn_2017_6",14.29180016
"8247",56,"FKT MAHATSARA","tmn_2017_6",14.2106263
"8248",57,"FKT SAHOMBY","tmn_2017_6",13.49544599
"8249",58,"FKT AMBODIMANGA","tmn_2017_6",14.54666501
"8250",59,"FKT AMPASIMADINIKA","tmn_2017_6",14.34681238
"8251",60,"FKT SAHAVATANA","tmn_2017_6",13.26011824
"8252",61,"FKT AMBODIVOANGY","tmn_2017_6",12.39689109
"8253",62,"FKT AMBOHINIHAONANA","tmn_2017_6",13.70290792
"8254",63,"FKT KIANJANOMBY","tmn_2017_6",13.13540565
"8255",64,"FKT AMPITAMBE","tmn_2017_6",13.38695634
"8256",65,"FKT MANDRIVANY","tmn_2017_6",13.18744259
"8257",66,"FKT AMBODIPAISO NORD","tmn_2017_6",13.29407093
"8258",67,"FKT AMBODIPAISO SUD","tmn_2017_6",13.28477268
"8259",68,"FKT KELILALINA","tmn_2017_6",13.1588414
"8260",69,"FKT ANDRANOMAINTY","tmn_2017_6",13.23540803
"8261",70,"FKT ANOSY","tmn_2017_6",13.13150309
"8262",71,"FKT FOTSIALANANA","tmn_2017_6",13.26865948
"8263",72,"FKT AMBALADINGANA","tmn_2017_6",13.30163128
"8264",73,"FKT AMBODIARA","tmn_2017_6",14.00081712
"8265",74,"FKT SAHAFITOROKA","tmn_2017_6",14.35605395
"8266",75,"FKT MAROMENA","tmn_2017_6",13.92590205
"8267",76,"FKT ANDRANOFOLAHINA","tmn_2017_6",13.48660089
"8268",77,"FKT AMBORAKA","tmn_2017_6",13.67618375
"8269",78,"FKT IFANADIANA","tmn_2017_6",13.94777061
"8270",79,"FKT ANTAFOTENINA","tmn_2017_6",13.93590923
"8271",80,"FKT AMBODIRAFIA II","tmn_2017_6",13.98132961
"8272",81,"FKT FENOARIVO I","tmn_2017_6",14.12978498
"8273",82,"FKT AMBINANINDRANOTELO","tmn_2017_6",13.60971378
"8274",83,"FKT ANKABOKA","tmn_2017_6",13.43980959
"8275",84,"FKT AMBIABE I","tmn_2017_6",13.81436977
"8276",85,"FKT ANDRANOMAINTSO","tmn_2017_6",13.15568451
"8277",86,"FKT FIADANANA NORD","tmn_2017_6",10.85557805
"8278",87,"FKT MORARANO","tmn_2017_6",11.03552102
"8279",88,"FKT AMPASIMBOLA I","tmn_2017_6",12.04903462
"8280",89,"FKT SAKAVANANA","tmn_2017_6",12.45246731
"8281",90,"FKT AMBODIARA NORD","tmn_2017_6",12.13524377
"8282",91,"FKT AMBINANISERY","tmn_2017_6",12.58843854
"8283",92,"FKT VOLOBE","tmn_2017_6",11.61767593
"8284",93,"FKT ANTENIMBELONA","tmn_2017_6",12.92119164
"8285",94,"FKT AMBOHINIHAONANA","tmn_2017_6",12.84002815
"8286",95,"FKT MAROVORAKA","tmn_2017_6",12.74856722
"8287",96,"FKT TSARATANANA","tmn_2017_6",12.77192571
"8288",97,"FKT TSARARIVOTRA","tmn_2017_6",12.82728994
"8289",98,"FKT BEFOTAKA","tmn_2017_6",12.79214096
"8290",99,"FKT AMBOHITSARA","tmn_2017_6",12.90820788
"8291",100,"FKT FASINTSARA","tmn_2017_6",12.79720719
"8292",101,"FKT AMBATOMANJAKA","tmn_2017_6",12.94086353
"8293",102,"FKT TSARAKIANJA","tmn_2017_6",12.90681468
"8294",103,"FKT SAHAKONDRO","tmn_2017_6",12.92407543
"8295",104,"FKT MANAKANA SUD","tmn_2017_6",12.89141655
"8296",105,"FKT AMBODIARA SUD","tmn_2017_6",12.97841703
"8297",106,"FKT AMPASINAMBO","tmn_2017_6",11.06793483
"8298",107,"FKT AMBODIVOANGY","tmn_2017_6",12.4639498
"8299",108,"FKT AMBALAPAISO","tmn_2017_6",12.47718717
"8300",109,"FKT AMPITOMITA","tmn_2017_6",14.60172501
"8301",110,"FKT ANIVORANO","tmn_2017_6",13.17186419
"8302",111,"FKT KIANJAVATO","tmn_2017_6",13.55779671
"8303",112,"FKT AMBATOVORY","tmn_2017_6",14.65529769
"8304",113,"FKT ANTSINDRA","tmn_2017_6",13.83689542
"8305",114,"FKT BEFOTAKA","tmn_2017_6",14.73304287
"8306",115,"FKT AMPITABE","tmn_2017_6",15.17384704
"8307",116,"FKT AMBOATROTROKA","tmn_2017_6",14.75438873
"8308",117,"FKT AMBINANIVATOMENA","tmn_2017_6",16.00248155
"8309",118,"FKT AMBODIARA I","tmn_2017_6",15.23681643
"8310",119,"FKT MORAFENO","tmn_2017_6",14.68894681
"8311",120,"FKT BETAMPONA","tmn_2017_6",15.31492401
"8312",121,"FKT ANDRANOMAITSO","tmn_2017_6",14.86394123
"8313",122,"FKT ANTARETRA","tmn_2017_6",15.01360667
"8314",123,"FKT AMBODIROTRA","tmn_2017_6",14.4307323
"8315",124,"FKT ANDONABE","tmn_2017_6",14.77347947
"8316",125,"FKT AMPASIMBE","tmn_2017_6",15.07446574
"8317",126,"FKT ANDRORANGAVOLA","tmn_2017_6",14.70441967
"8318",127,"FKT AMBODIFONTSINA","tmn_2017_6",13.97779662
"8319",128,"FKT AMBALATENINA","tmn_2017_6",14.28639748
"8320",129,"FKT AMBALAFASINA","tmn_2017_6",14.0833452
"8321",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2017_6",14.23439338
"8322",131,"FKT NOSIBE SUD","tmn_2017_6",14.47786945
"8323",132,"FKT MANDRIAPOTSY","tmn_2017_6",14.5088722
"8324",133,"FKT AMBALAVAONA","tmn_2017_6",14.553134
"8325",134,"FKT LAVAKIANJA SUD","tmn_2017_6",14.76947081
"8326",135,"FKT AMBODIARA NORD","tmn_2017_6",14.29263372
"8327",136,"FKT MAHASOA","tmn_2017_6",15.29838849
"8328",137,"FKT AMBODIRORANGA","tmn_2017_6",14.64343759
"8329",138,"FKT AMBOHIMISAFY","tmn_2017_6",14.78199692
"8330",139,"FKT AMBALATABAKA","tmn_2017_6",14.94030298
"8331",140,"FKT ANIVORANO","tmn_2017_6",15.13777553
"8332",141,"FKT AMPASIMPOTSY","tmn_2017_6",14.29001576
"8333",142,"FKT AMBOHIMIARINA","tmn_2017_6",12.67922574
"8334",143,"FKT MATSITSIRANO","tmn_2017_6",12.24091328
"8335",144,"FKT BETAMPO NORD","tmn_2017_6",11.59948457
"8336",145,"FKT ANDRORANGAVOLA SUD","tmn_2017_6",12.50385365
"8337",146,"FKT ANALAMPASINA","tmn_2017_6",12.73673784
"8338",147,"FKT ANALAVORY","tmn_2017_6",12.2537508
"8339",148,"FKT AMBARO","tmn_2017_6",11.64931335
"8340",149,"FKT AMBOHIMALAZA","tmn_2017_6",12.88083882
"8341",150,"FKT MANJIRIANA SUD","tmn_2017_6",12.38530116
"8342",151,"FKT MAROSATROKA","tmn_2017_6",13.17361255
"8343",152,"FKT MAROLANANANA","tmn_2017_6",12.85249677
"8344",153,"FKT AMBODIMANGA NORD","tmn_2017_6",12.88438651
"8345",154,"FKT VOHITRARIVO","tmn_2017_6",12.87999289
"8346",155,"FKT SOANIHERENANA NORD","tmn_2017_6",12.91256207
"8347",156,"FKT AMBALAVARY","tmn_2017_6",12.88248505
"8348",157,"FKT FASINTSARA ANDAKANA","tmn_2017_6",12.90400782
"8349",158,"FKT NOSIMBOAHANGY","tmn_2017_6",12.97071157
"8350",159,"FKT AMBALAHERANA","tmn_2017_6",13.006701
"8351",160,"FKT ANDRORANGAVOLA NORD","tmn_2017_6",12.8404466
"8352",161,"FKT AMBOHIMIRANTY","tmn_2017_6",12.90510351
"8353",162,"FKT MANDROALINA","tmn_2017_6",12.8271509
"8354",163,"FKT MORARANO","tmn_2017_6",12.90025501
"8355",164,"FKT AMBOHIMANGA SUD","tmn_2017_6",12.9091085
"8356",165,"FKT SAHAMARANA","tmn_2017_6",12.96780977
"8357",166,"FKT MASOAROVANA","tmn_2017_6",12.94929899
"8358",167,"FKT AMBILANIBE","tmn_2017_6",13.19002819
"8359",168,"FKT AMBODIARA","tmn_2017_6",12.85170881
"8360",169,"FKT AMBODIVOASARY","tmn_2017_6",12.78058054
"8361",170,"FKT AMBATOFANOKONANA","tmn_2017_6",12.88736663
"8362",171,"FKT AMBODIRAFIA","tmn_2017_6",13.31250984
"8363",172,"FKT ANTANJONA","tmn_2017_6",13.66248484
"8364",173,"FKT FALIARIVO","tmn_2017_6",13.59998711
"8365",174,"FKT AMBOHIMIERA","tmn_2017_6",11.44238566
"8366",175,"FKT MAROMANANA","tmn_2017_6",11.7989852
"8367",176,"FKT AMBOLO","tmn_2017_6",11.90294177
"8368",177,"FKT AMBINANITOMAROSANA","tmn_2017_6",12.09931379
"8369",178,"FKT AMBOHIDAZA","tmn_2017_6",10.26067973
"8370",179,"FKT AMPANTSONA","tmn_2017_6",9.704924668
"8371",180,"FKT AMBOHIMILANJA","tmn_2017_6",10.44797049
"8372",181,"FKT AMBOHIMAHAVELONA","tmn_2017_6",12.39901402
"8373",182,"FKT AMBOHIMAHATSINJO","tmn_2017_6",12.03455983
"8374",183,"FKT FIADANANA NORD","tmn_2017_6",12.74553036
"8375",184,"FKT AMBODIMANGA","tmn_2017_6",12.81036292
"8376",185,"FKT FALIARIVO","tmn_2017_6",12.85063611
"8377",186,"FKT ANTARAMBAKANA","tmn_2017_6",12.70582977
"8378",187,"FKT SAHALALONA","tmn_2017_6",13.10362329
"8379",188,"FKT ANDRORANGAVOLA","tmn_2017_6",13.25392224
"8380",189,"FKT VOHIMENA","tmn_2017_6",13.49852778
"8381",190,"FKT MANARINONY","tmn_2017_6",12.20315207
"8382",191,"FKT ANDEMAKA NORD","tmn_2017_6",12.8127723
"8383",192,"FKT TSINJORANO","tmn_2017_6",12.33097267
"8384",193,"FKT SAHASOMANGANA","tmn_2017_6",11.76172193
"8385",194,"FKT MAROFOTSY","tmn_2017_6",11.91203851
"8386",0,"FKT ANTARALAVA","tmn_2017_7",13.24356103
"8387",1,"FKT SANDRASATY","tmn_2017_7",13.35440512
"8388",2,"FKT AMBOHIMITA","tmn_2017_7",13.63125329
"8389",3,"FKT ANALAMARINA","tmn_2017_7",13.65833132
"8390",4,"FKT AMBALAFATAKANA EST","tmn_2017_7",15.35083868
"8391",5,"FKT AMBALAFARY","tmn_2017_7",15.38808324
"8392",6,"FKT MAROFOTOTRA","tmn_2017_7",14.03211189
"8393",7,"FKT AMBOHIMASINA","tmn_2017_7",14.74236923
"8394",8,"FKT BEFARY","tmn_2017_7",15.28418021
"8395",9,"FKT AMBATOHARANANAKELY","tmn_2017_7",15.11161056
"8396",10,"FKT AMBODIRAFIA EST","tmn_2017_7",14.43180253
"8397",11,"FKT AMBATOHARANANA","tmn_2017_7",14.20001473
"8398",12,"FKT SANDRAKELY","tmn_2017_7",13.83043892
"8399",13,"FKT AMBOHINIHAONANA","tmn_2017_7",13.86480873
"8400",14,"FKT AMBODIMANGA EST","tmn_2017_7",14.19449707
"8401",15,"FKT AMBOHITSARA I","tmn_2017_7",13.9169753
"8402",16,"FKT SAHOFIKA","tmn_2017_7",13.9509491
"8403",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2017_7",13.02885702
"8404",18,"FKT TSARATANANA","tmn_2017_7",13.85857482
"8405",19,"FKT AMBODIGOAVY","tmn_2017_7",13.83466043
"8406",20,"FKT AMBODIMANGA OUEST","tmn_2017_7",13.38201681
"8407",21,"FKT VOHITRARIVO","tmn_2017_7",13.58045385
"8408",22,"FKT AMBOHIPO","tmn_2017_7",12.78105297
"8409",23,"FKT RANOMAFANA","tmn_2017_7",11.17118036
"8410",24,"FKT AMBATOLAHY","tmn_2017_7",10.60055641
"8411",25,"FKT TSARAMANDROSO","tmn_2017_7",12.07682565
"8412",26,"FKT VOHIMARINA","tmn_2017_7",12.98502997
"8413",27,"FKT MENARANO","tmn_2017_7",12.59560621
"8414",28,"FKT AMBODIAVIAVY","tmn_2017_7",12.92342795
"8415",29,"FKT AMPASIMPOTSY","tmn_2017_7",12.86178389
"8416",30,"FKT SAHANDRAZANA","tmn_2017_7",13.30899488
"8417",31,"FKT MAROTOKO","tmn_2017_7",15.17340598
"8418",32,"FKT AMBALAVIA","tmn_2017_7",14.74910456
"8419",33,"FKT AMBATOMITRATRAKA","tmn_2017_7",14.72199031
"8420",34,"FKT AMBARIJATSY","tmn_2017_7",14.8515109
"8421",35,"FKT AMBOHIMAHAVELONA","tmn_2017_7",14.97716878
"8422",36,"FKT AMBOATROTROKA","tmn_2017_7",15.08790243
"8423",37,"FKT MANDIAFASINA","tmn_2017_7",15.13239652
"8424",38,"FKT AMBODIARA SUD","tmn_2017_7",15.48286804
"8425",39,"FKT MANAMPANDRANA","tmn_2017_7",15.36292663
"8426",40,"FKT KIANJANOMBY","tmn_2017_7",14.99374878
"8427",41,"FKT MALAZAMASINA SUD","tmn_2017_7",14.64915204
"8428",42,"FKT MALAZAMASINA NORD","tmn_2017_7",11.9850138
"8429",43,"FKT ANTANJOMANGA","tmn_2017_7",13.08021922
"8430",44,"FKT BETAMPONA NORD","tmn_2017_7",13.14167969
"8431",45,"FKT AMBINANINDRANO","tmn_2017_7",13.6420344
"8432",46,"FKT TANAMBAO OUEST","tmn_2017_7",13.30316687
"8433",47,"FKT MANAKANA","tmn_2017_7",12.92852238
"8434",48,"FKT AMPASIMPOTSY","tmn_2017_7",13.01489537
"8435",49,"FKT MAROHARATRA","tmn_2017_7",13.57904734
"8436",50,"FKT SOANIERANA","tmn_2017_7",13.67892604
"8437",51,"FKT MALEMIAMBO","tmn_2017_7",13.42600096
"8438",52,"FKT AMPASIMADINIKAKELY","tmn_2017_7",12.9923043
"8439",53,"FKT AMBALAVOLO","tmn_2017_7",14.10069833
"8440",54,"FKT AMBOHITSARA EST","tmn_2017_7",14.58508568
"8441",55,"FKT ANIVORANO","tmn_2017_7",14.23869318
"8442",56,"FKT MAHATSARA","tmn_2017_7",14.22580182
"8443",57,"FKT SAHOMBY","tmn_2017_7",13.49638587
"8444",58,"FKT AMBODIMANGA","tmn_2017_7",14.52624239
"8445",59,"FKT AMPASIMADINIKA","tmn_2017_7",14.30570015
"8446",60,"FKT SAHAVATANA","tmn_2017_7",13.41468248
"8447",61,"FKT AMBODIVOANGY","tmn_2017_7",12.38235804
"8448",62,"FKT AMBOHINIHAONANA","tmn_2017_7",13.6892013
"8449",63,"FKT KIANJANOMBY","tmn_2017_7",13.10670731
"8450",64,"FKT AMPITAMBE","tmn_2017_7",13.41441579
"8451",65,"FKT MANDRIVANY","tmn_2017_7",13.21158816
"8452",66,"FKT AMBODIPAISO NORD","tmn_2017_7",13.34156877
"8453",67,"FKT AMBODIPAISO SUD","tmn_2017_7",13.35548725
"8454",68,"FKT KELILALINA","tmn_2017_7",13.23828737
"8455",69,"FKT ANDRANOMAINTY","tmn_2017_7",13.30617008
"8456",70,"FKT ANOSY","tmn_2017_7",13.25065822
"8457",71,"FKT FOTSIALANANA","tmn_2017_7",13.38785141
"8458",72,"FKT AMBALADINGANA","tmn_2017_7",13.447757
"8459",73,"FKT AMBODIARA","tmn_2017_7",14.06087648
"8460",74,"FKT SAHAFITOROKA","tmn_2017_7",14.32949374
"8461",75,"FKT MAROMENA","tmn_2017_7",13.96528177
"8462",76,"FKT ANDRANOFOLAHINA","tmn_2017_7",13.54831208
"8463",77,"FKT AMBORAKA","tmn_2017_7",13.75490908
"8464",78,"FKT IFANADIANA","tmn_2017_7",14.01461075
"8465",79,"FKT ANTAFOTENINA","tmn_2017_7",14.00265517
"8466",80,"FKT AMBODIRAFIA II","tmn_2017_7",13.94281227
"8467",81,"FKT FENOARIVO I","tmn_2017_7",14.19130608
"8468",82,"FKT AMBINANINDRANOTELO","tmn_2017_7",13.75220005
"8469",83,"FKT ANKABOKA","tmn_2017_7",13.57522742
"8470",84,"FKT AMBIABE I","tmn_2017_7",13.93695971
"8471",85,"FKT ANDRANOMAINTSO","tmn_2017_7",13.13825393
"8472",86,"FKT FIADANANA NORD","tmn_2017_7",10.66681459
"8473",87,"FKT MORARANO","tmn_2017_7",10.83610002
"8474",88,"FKT AMPASIMBOLA I","tmn_2017_7",11.91534632
"8475",89,"FKT SAKAVANANA","tmn_2017_7",12.34116868
"8476",90,"FKT AMBODIARA NORD","tmn_2017_7",11.98386089
"8477",91,"FKT AMBINANISERY","tmn_2017_7",12.46462264
"8478",92,"FKT VOLOBE","tmn_2017_7",11.51001329
"8479",93,"FKT ANTENIMBELONA","tmn_2017_7",12.87064128
"8480",94,"FKT AMBOHINIHAONANA","tmn_2017_7",12.79455039
"8481",95,"FKT MAROVORAKA","tmn_2017_7",12.74927306
"8482",96,"FKT TSARATANANA","tmn_2017_7",12.79468213
"8483",97,"FKT TSARARIVOTRA","tmn_2017_7",12.84019184
"8484",98,"FKT BEFOTAKA","tmn_2017_7",12.81297016
"8485",99,"FKT AMBOHITSARA","tmn_2017_7",12.89304736
"8486",100,"FKT FASINTSARA","tmn_2017_7",12.77194379
"8487",101,"FKT AMBATOMANJAKA","tmn_2017_7",12.94180394
"8488",102,"FKT TSARAKIANJA","tmn_2017_7",12.93066679
"8489",103,"FKT SAHAKONDRO","tmn_2017_7",12.94978773
"8490",104,"FKT MANAKANA SUD","tmn_2017_7",12.88359356
"8491",105,"FKT AMBODIARA SUD","tmn_2017_7",12.99404491
"8492",106,"FKT AMPASINAMBO","tmn_2017_7",10.9058696
"8493",107,"FKT AMBODIVOANGY","tmn_2017_7",12.49581061
"8494",108,"FKT AMBALAPAISO","tmn_2017_7",12.39395041
"8495",109,"FKT AMPITOMITA","tmn_2017_7",14.59272397
"8496",110,"FKT ANIVORANO","tmn_2017_7",13.18875899
"8497",111,"FKT KIANJAVATO","tmn_2017_7",13.56065817
"8498",112,"FKT AMBATOVORY","tmn_2017_7",14.67807266
"8499",113,"FKT ANTSINDRA","tmn_2017_7",13.85453244
"8500",114,"FKT BEFOTAKA","tmn_2017_7",14.65851234
"8501",115,"FKT AMPITABE","tmn_2017_7",15.0963605
"8502",116,"FKT AMBOATROTROKA","tmn_2017_7",14.6267042
"8503",117,"FKT AMBINANIVATOMENA","tmn_2017_7",15.85257043
"8504",118,"FKT AMBODIARA I","tmn_2017_7",15.12392326
"8505",119,"FKT MORAFENO","tmn_2017_7",14.61516926
"8506",120,"FKT BETAMPONA","tmn_2017_7",15.20722672
"8507",121,"FKT ANDRANOMAITSO","tmn_2017_7",14.78227231
"8508",122,"FKT ANTARETRA","tmn_2017_7",14.92202149
"8509",123,"FKT AMBODIROTRA","tmn_2017_7",14.33380101
"8510",124,"FKT ANDONABE","tmn_2017_7",14.6537546
"8511",125,"FKT AMPASIMBE","tmn_2017_7",14.96826222
"8512",126,"FKT ANDRORANGAVOLA","tmn_2017_7",14.7279322
"8513",127,"FKT AMBODIFONTSINA","tmn_2017_7",13.92549391
"8514",128,"FKT AMBALATENINA","tmn_2017_7",14.35754709
"8515",129,"FKT AMBALAFASINA","tmn_2017_7",14.17368978
"8516",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2017_7",14.32840069
"8517",131,"FKT NOSIBE SUD","tmn_2017_7",14.55248389
"8518",132,"FKT MANDRIAPOTSY","tmn_2017_7",14.59673264
"8519",133,"FKT AMBALAVAONA","tmn_2017_7",14.65093835
"8520",134,"FKT LAVAKIANJA SUD","tmn_2017_7",14.86995758
"8521",135,"FKT AMBODIARA NORD","tmn_2017_7",14.24589088
"8522",136,"FKT MAHASOA","tmn_2017_7",15.25463226
"8523",137,"FKT AMBODIRORANGA","tmn_2017_7",14.75107128
"8524",138,"FKT AMBOHIMISAFY","tmn_2017_7",14.88732434
"8525",139,"FKT AMBALATABAKA","tmn_2017_7",15.00897327
"8526",140,"FKT ANIVORANO","tmn_2017_7",15.1723384
"8527",141,"FKT AMPASIMPOTSY","tmn_2017_7",14.33301197
"8528",142,"FKT AMBOHIMIARINA","tmn_2017_7",12.83520883
"8529",143,"FKT MATSITSIRANO","tmn_2017_7",12.33685992
"8530",144,"FKT BETAMPO NORD","tmn_2017_7",11.68786035
"8531",145,"FKT ANDRORANGAVOLA SUD","tmn_2017_7",12.64658701
"8532",146,"FKT ANALAMPASINA","tmn_2017_7",12.8621515
"8533",147,"FKT ANALAVORY","tmn_2017_7",12.36073971
"8534",148,"FKT AMBARO","tmn_2017_7",11.73017276
"8535",149,"FKT AMBOHIMALAZA","tmn_2017_7",13.01714405
"8536",150,"FKT MANJIRIANA SUD","tmn_2017_7",12.52492814
"8537",151,"FKT MAROSATROKA","tmn_2017_7",13.27029436
"8538",152,"FKT MAROLANANANA","tmn_2017_7",12.93882846
"8539",153,"FKT AMBODIMANGA NORD","tmn_2017_7",12.94442507
"8540",154,"FKT VOHITRARIVO","tmn_2017_7",12.91510928
"8541",155,"FKT SOANIHERENANA NORD","tmn_2017_7",12.9545706
"8542",156,"FKT AMBALAVARY","tmn_2017_7",12.92307159
"8543",157,"FKT FASINTSARA ANDAKANA","tmn_2017_7",12.9291758
"8544",158,"FKT NOSIMBOAHANGY","tmn_2017_7",12.97503329
"8545",159,"FKT AMBALAHERANA","tmn_2017_7",13.02076796
"8546",160,"FKT ANDRORANGAVOLA NORD","tmn_2017_7",12.92873303
"8547",161,"FKT AMBOHIMIRANTY","tmn_2017_7",13.01522988
"8548",162,"FKT MANDROALINA","tmn_2017_7",12.89255337
"8549",163,"FKT MORARANO","tmn_2017_7",12.93905832
"8550",164,"FKT AMBOHIMANGA SUD","tmn_2017_7",13.01867934
"8551",165,"FKT SAHAMARANA","tmn_2017_7",13.06268371
"8552",166,"FKT MASOAROVANA","tmn_2017_7",13.05923035
"8553",167,"FKT AMBILANIBE","tmn_2017_7",13.26314259
"8554",168,"FKT AMBODIARA","tmn_2017_7",12.97987995
"8555",169,"FKT AMBODIVOASARY","tmn_2017_7",12.91103322
"8556",170,"FKT AMBATOFANOKONANA","tmn_2017_7",12.9857438
"8557",171,"FKT AMBODIRAFIA","tmn_2017_7",13.39470014
"8558",172,"FKT ANTANJONA","tmn_2017_7",13.72970108
"8559",173,"FKT FALIARIVO","tmn_2017_7",13.66387542
"8560",174,"FKT AMBOHIMIERA","tmn_2017_7",11.4978865
"8561",175,"FKT MAROMANANA","tmn_2017_7",11.88903481
"8562",176,"FKT AMBOLO","tmn_2017_7",12.00212846
"8563",177,"FKT AMBINANITOMAROSANA","tmn_2017_7",12.21626272
