OBJEC,LIB_P,LIB_R,LIB_D,LIB_C,LIB_F,p_2014_01,p_2014_02,p_2014_03,p_2014_04,p_2014_05,p_2014_06,p_2014_07,p_2014_08,p_2014_09,p_2014_10,p_2014_11,p_2014_12,p_2015_01,p_2015_02,p_2015_03,p_2015_04,p_2015_05,p_2015_06,p_2015_07,p_2015_08,p_2015_09,p_2015_10,p_2015_11,p_2015_12,p_2016_01,p_2016_02,p_2016_03,p_2016_04,p_2016_05,p_2016_06,p_2016_07,p_2016_08,p_2016_09,p_2016_10,p_2016_11,p_2016_12,p_2017_01,p_2017_02,p_2017_03,p_2017_04,p_2017_05,p_2017_06,p_2017_07,p_2017_08,p_2017_09,p_2017_10,p_2017_11,p_2017_12,tmx_2014_0,tmx_2014_1,tmx_2014_2,tmx_2014_3,tmx_2014_4,tmx_2014_5,tmx_2014_6,tmx_2014_7,tmx_2014_8,tmx_2014_9,tmx_201410,tmx_201411,tmx_2015_0,tmx_2015_1,tmx_2015_2,tmx_2015_3,tmx_2015_4,tmx_2015_5,tmx_2015_6,tmx_2015_7,tmx_2015_8,tmx_2015_9,tmx_201510,tmx_201511,tmx_2016_0,tmx_2016_1,tmx_2016_2,tmx_2016_3,tmx_2016_4,tmx_2016_5,tmx_2016_6,tmx_2016_7,tmx_2016_8,tmx_2016_9,tmx_201610,tmx_201611,tmx_2017_0,tmx_2017_1,tmx_2017_2,tmx_2017_3,tmx_2017_4,tmx_2017_5,tmx_2017_6,tmx_2017_7,tmx_2017_8,tmx_2017_9,tmx_201710,tmx_201711,tmn_2014_0,tmn_2014_1,tmn_2014_2,tmn_2014_3,tmn_2014_4,tmn_2014_5,tmn_2014_6,tmn_2014_7,tmn_2014_8,tmn_2014_9,tmn_201410,tmn_201411,tmn_2015_0,tmn_2015_1,tmn_2015_2,tmn_2015_3,tmn_2015_4,tmn_2015_5,tmn_2015_6,tmn_2015_7,tmn_2015_8,tmn_2015_9,tmn_201510,tmn_201511,tmn_2016_0,tmn_2016_1,tmn_2016_2,tmn_2016_3,tmn_2016_4,tmn_2016_5,tmn_2016_6,tmn_2016_7,tmn_2016_8,tmn_2016_9,tmn_201610,tmn_201611,tmn_2017_0,tmn_2017_1,tmn_2017_2,tmn_2017_3,tmn_2017_4,tmn_2017_5,tmn_2017_6,tmn_2017_7,tmn_2017_8,tmn_2017_9,tmn_201710,tmn_201711
11,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBODIRAFIA EST,395.5328482,280.3770708,380.7525081,81.00304065,54.69977383,86.43361716,134.6903685,60.29872128,35.64804796,29.00444959,221.9349685,235.3397742,385.5131529,397.924932,299.9879031,87.22793077,111.5050693,70.03421546,59.30330085,109.9145645,39.23811057,52.54768438,162.9084491,317.1892268,406.2163965,264.8260243,467.3749713,97.17743978,79.28350497,162.678357,60.89224529,54.94695784,33.63626932,37.92140363,89.28519636,152.7413695,246.1310387,330.8052778,447.0130438,179.9933734,52.82687693,92.12604206,182.9484228,177.1795756,105.817207,52.83119262,234.3721052,375.1250718,29.18850169,29.0926469,28.54916312,27.81753033,26.01851988,24.80080414,23.90387774,24.15636334,25.35968507,27.1482788,28.71761461,29.49315992,28.98850093,28.69705504,28.44060596,28.11771359,26.69476329,24.87678734,23.92674635,23.85636293,25.1596862,27.75135463,28.61761423,30.09315963,29.51136923,29.56537083,29.2406052,28.21771398,25.29476272,23.70080376,23.12674642,23.95636331,25.25968658,27.45064903,26.84048251,29.69227029,29.61136961,29.09283,28.84060558,28.01771322,26.69476329,25.20080376,24.02763505,24.15654644,25.65986929,27.65153773,28.31231743,29.19201101,20.81861783,20.73917107,20.11130441,18.68584689,15.95183773,14.85592042,14.35446388,14.43161944,15.2825037,17.11972455,18.90551279,20.19231252,20.61861707,20.34357882,20.0027474,18.98603152,16.62807924,14.93190424,14.37733199,14.13161959,15.08250306,17.72279884,18.80551241,20.79231291,21.14148537,21.21189499,20.80274663,19.0860319,15.22807965,13.75592003,13.5773318,14.23161997,15.18250344,17.42209367,17.02837941,20.39142425,21.24148575,20.73935416,20.40274701,18.88603114,16.62807924,15.25592003,14.47822064,14.43180253,15.58268634,17.62298346,18.50021431,19.89116472
12,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBATOHARANANA,399.7173964,288.3917182,380.5548175,84.26408659,56.23456005,88.94921441,132.7473204,61.22133443,36.51571641,30.12508018,216.965132,241.2300892,389.8417722,403.142307,303.0894557,91.32741165,112.6124758,72.21822313,60.39125067,108.415643,39.80904626,51.75488601,164.1314995,323.2298679,410.4996463,274.0030013,466.1899061,100.8639763,79.9852315,165.149663,61.75679336,55.55101497,34.51085193,38.73787991,92.21678284,160.3668725,253.7134794,341.2428971,445.4013181,181.7686557,53.88775583,94.01357583,180.0194685,173.5895728,105.9294636,52.05116794,229.0094235,381.4872177,28.977497,28.85678526,28.31104385,27.54896342,25.7364298,24.49965211,23.59449584,23.87169334,25.09053733,26.8708834,28.45629752,29.2469238,28.77749624,28.46260265,28.20019349,27.84896505,26.4232121,24.58565075,23.60769428,23.57169411,24.89053837,27.47589611,28.35629714,29.84692268,29.29069545,29.33776991,29.00019273,27.94896543,25.0232121,23.39965173,22.80769444,23.67169449,24.99053875,27.17587865,26.5694967,29.44690354,29.39069583,28.85678765,28.60019311,27.74896467,26.4232121,24.89965173,23.70771336,23.87169573,25.39054076,27.37589812,28.05046234,28.94612036,20.62908142,20.52183646,19.87562684,18.45026008,15.73414313,14.66582322,14.13875325,14.20001234,15.03120529,16.90114204,18.68070918,19.96703219,20.42908166,20.12765385,19.76477628,18.75026362,16.42092364,14.7518226,14.15195187,13.90001236,14.83120462,17.50615294,18.5807088,20.56703358,20.94228006,21.00282111,20.56477552,18.850264,15.02092464,13.56582281,13.35195168,14.00001274,14.931205,17.20613698,16.79390645,20.16701374,21.04228035,20.52183885,20.1647759,18.65026324,16.42092364,15.06582284,14.25197047,14.20001473,15.33120701,17.40615565,18.27487198,19.66623056
13,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT SANDRAKELY,399.1651661,274.1582626,370.6520848,74.7574607,49.2617794,81.22123795,122.1925964,54.84146823,33.66633032,27.54164896,215.5728089,243.2896357,388.7563359,389.5880753,291.7606956,81.18599901,101.8064341,65.03174364,53.35984047,100.3023376,36.98308143,49.29410033,160.5579036,330.9008912,410.505675,260.0978813,457.3871861,90.01991226,71.37504693,153.7297087,54.68741407,49.65234995,31.78580498,36.17804864,86.99440542,158.1527412,247.6265439,327.1265623,435.2273057,168.1976493,47.13838042,85.95244822,166.6680167,162.4169137,102.1922828,49.58323874,228.1657274,393.1163712,28.83903563,28.82183755,28.32230422,27.51575813,25.69756681,24.46807237,23.54236695,23.87831773,25.14571411,27.00839931,28.52790278,29.19928703,28.63903487,28.4426719,28.18569663,27.81575737,26.37834243,24.54378845,23.5615921,23.57831737,24.94571414,27.62417371,28.4279024,29.79928629,29.15826002,29.28177955,28.98569587,27.91575775,24.9783409,23.36807199,22.76159208,23.67831775,25.04571452,27.32417336,26.64712831,29.39928667,29.2582604,28.82183755,28.58569625,27.71575698,26.37834243,24.86807199,23.66159169,23.87831773,25.44571414,27.52417333,28.10706919,28.89422673,20.3517227,20.0892727,19.59773958,18.1581019,15.39162822,14.22459764,13.70717446,13.83043892,14.73468483,16.66840074,18.47477183,19.76203265,20.15172194,19.71010705,19.46113232,18.45810193,16.07240232,14.30031349,13.72639922,13.53043913,14.53468407,17.28417435,18.37477145,20.36203303,20.67094708,20.5492147,20.26113156,18.55810231,14.6724023,13.12459726,12.92639903,13.63043911,14.63468445,16.98417511,16.59399657,19.96203342,20.77094747,20.0892727,19.86113194,18.35810266,16.07240232,14.62459726,13.82639904,13.83043892,15.03468407,17.18417588,18.05393745,19.45697459
14,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBOHINIHAONANA,396.3773153,275.6875929,371.3301624,79.17910991,53.8164334,85.93009126,127.579615,57.24924448,34.299993,28.3489816,216.9455596,243.1245587,386.2444717,390.2391084,293.1031259,85.74957372,110.0543694,69.24327655,56.32540051,103.8910936,37.63834672,50.46542167,161.4442225,328.7447153,407.3555224,261.2939196,456.8319517,95.13461349,77.68288224,161.7314221,57.73062899,51.94644234,32.38252275,37.01637226,88.44191866,158.7283515,247.3231612,327.3130226,435.732685,175.927815,51.64847509,91.09836274,173.6023438,167.6305776,102.4758804,50.75322204,229.3330305,389.4940752,28.73629225,28.65220962,28.13200038,27.33898541,25.53766683,24.2849604,23.35948086,23.65858282,24.92764539,26.80747025,28.3734092,29.05839864,28.53629149,28.26496579,28.00929765,27.63898465,26.21842091,24.36290401,23.37872616,23.35858301,24.72764538,27.41741742,28.27340881,29.65839711,29.05553707,29.12020721,28.80929689,27.73898503,24.818421,23.18496002,22.57872669,23.45858339,24.82764576,27.11741679,26.49265464,29.2583975,29.15553745,28.65220962,28.40929727,27.53898427,26.21842091,24.68496002,23.47872654,23.65858282,25.22764538,27.31741704,27.96065327,28.75558764,20.3164517,20.1588404,19.59045951,18.12468076,15.40236274,14.29579376,13.75769146,13.86480873,14.6987032,16.58295045,18.35956994,19.68919521,20.11645094,19.77159657,19.4677561,18.42468185,16.08311696,14.37373806,13.77693691,13.56480853,14.49870281,17.19289491,18.25956956,20.2891956,20.63569675,20.62683799,20.26775533,18.52468223,14.68311654,13.19579338,12.97693672,13.66480892,14.59870319,16.89289567,16.47881406,19.88919488,20.7356969,20.1588404,19.86775571,18.32468153,16.08311696,14.69579338,13.87693688,13.86480873,14.99870281,17.0928962,17.94681159,19.38638456
15,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBODIMANGA EST,406.260327,298.6375183,382.4361407,87.95284873,57.59184657,88.76042031,129.5742127,62.41722572,37.63962227,30.79275293,209.9969585,242.907186,396.5889334,409.6854374,308.6671938,96.03581542,112.9042254,72.24831366,61.29301301,106.7053386,40.5134796,49.64633896,164.8080472,323.0847654,417.1237955,285.5160393,467.2639235,105.1587788,80.1475791,162.0755015,62.39388813,56.30710987,35.60699775,38.82043275,95.17678467,165.7572045,263.9770321,354.357987,446.3030567,183.1854437,54.67959451,92.82598175,175.2906053,169.5038982,106.0915204,49.95279283,221.4426301,380.1658284,28.98648571,28.88236835,28.3258674,27.54901495,25.70708845,24.48762649,23.58937736,23.89494556,25.09944291,26.84148096,28.3867265,29.19602364,28.78648494,28.49386681,28.20237028,27.84901419,26.40425086,24.58431004,23.59221592,23.59481563,24.89944384,27.45348067,28.28672612,29.79602211,29.28932355,29.36803147,29.00236952,27.94901457,25.00424933,23.38762611,22.79319628,23.69494671,24.99944422,27.15263061,26.48956549,29.39602249,29.38932394,28.88236835,28.60236986,27.74901421,26.40425086,24.88762611,23.69221631,23.89494556,25.39944384,27.35263115,27.9743798,28.89567421,20.67676817,20.47543482,19.87841286,18.41761772,15.66327968,14.64414609,14.10320598,14.19449707,15.03203085,16.94044186,18.74315683,20.00709734,20.47676744,20.08693368,19.75491569,18.71761887,16.36044043,14.74082853,14.10604457,13.8943663,14.83203012,17.55243999,18.64315649,20.60709772,20.97960605,20.96109794,20.55491493,18.81761925,14.96044049,13.54414535,13.30702411,13.99449726,14.93203051,17.25159149,16.84599395,20.20709778,21.07960689,20.47543482,20.15491531,18.61761849,16.36044043,15.04414573,14.20604404,14.19449707,15.33203012,17.45159225,18.33080826,19.7067495
16,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBOHITSARA I,403.1923735,288.255614,375.5954825,83.32223245,55.41725249,87.44326524,127.3779374,59.42953333,35.95234756,29.45626595,211.969784,244.3154021,393.1708233,401.3734913,299.9732578,90.79313311,111.0803501,70.64439343,58.28234262,104.4787442,39.04509844,49.55105497,162.8899435,328.1629184,414.3155527,274.8657448,460.9488819,99.83185339,78.37966173,162.0662631,59.48606968,53.70099296,34.00062872,37.77243439,91.71315049,163.6194973,257.0200115,343.0876935,439.2651781,179.1377165,52.76617215,91.86748557,172.9243565,167.2892991,104.6252451,49.85079737,223.9253742,387.8653655,28.82618924,28.71910539,28.21473318,27.40970955,25.57888203,24.33395958,23.42460639,23.76615342,25.00323463,26.8245592,28.3622828,29.08875403,28.62618848,28.33418579,28.08628342,27.70970879,26.26940314,24.42277044,23.43408713,23.46615418,24.80323575,27.43793026,28.26228242,29.6887525,29.13566895,29.19454516,28.88628266,27.80970917,24.86940161,23.2339592,22.63408684,23.56615456,24.90323613,27.13792915,26.47176255,29.28875288,29.23566934,28.71910539,28.48628304,27.60970896,26.26940314,24.73395976,23.53408751,23.76615342,25.30323575,27.33792988,27.94720287,28.78704406,20.4178148,20.23517333,19.64837579,18.19020037,15.44494713,14.39059953,13.82896971,13.9169753,14.78717687,16.67189151,18.49263366,19.76890011,20.21781459,19.85025373,19.51992499,18.49020151,16.13546609,14.47941035,13.83845004,13.61697513,14.58717663,17.28526171,18.39263327,20.36890049,20.72729556,20.7106131,20.31992423,18.59020189,14.73546604,13.29059902,13.03844985,13.71697549,14.68717702,16.98526247,16.60211261,19.96890087,20.8272949,20.23517333,19.91992461,18.39020113,16.13546609,14.79059915,13.93844974,13.9169753,15.08717663,17.18526163,18.07755238,19.46719205
17,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT SAHOFIKA,407.928874,293.7330024,377.8930608,83.64967482,53.95806242,85.29399062,122.528763,58.03153354,35.91611735,29.28070929,207.9378847,245.4664978,397.842434,405.9823306,303.3868345,91.61402241,107.59831,68.73123226,56.83514852,100.6218192,38.7919833,47.80333862,162.958668,329.5607091,419.3206231,281.1976699,463.9643472,100.2253017,75.5928575,157.181068,57.87353935,52.22890668,33.99166625,37.28889695,92.56811323,166.3315842,262.3588241,351.140475,441.3616236,177.7881881,51.04344485,89.01220313,166.3209165,160.7694317,103.9398045,48.10805164,219.7342694,389.5721582,28.93442027,28.85393393,28.36031896,27.54306387,25.69837888,24.45942948,23.56253669,23.94103341,25.18835194,26.98041775,28.48330995,29.20339336,28.7344195,28.47609774,28.21734894,27.84306314,26.39349286,24.55316678,23.56742432,23.6410301,24.98835194,27.60122407,28.38330957,29.80339184,29.23930644,29.3268833,29.01734818,27.94306352,24.99349137,23.3594291,22.76744465,23.74103456,25.08835232,27.30120885,26.58819636,29.40339222,29.33930682,28.85393393,28.61734856,27.74306321,26.39349286,24.85942954,23.6674247,23.94103341,25.48835194,27.5012082,28.06113069,28.90201997,20.50839188,20.2881866,19.7235497,18.2462567,15.44187312,14.41884881,13.84758847,13.9509491,14.85610791,16.76210944,18.60276638,19.88560795,20.30839156,19.91035068,19.58057971,18.54625784,16.13698572,14.51258542,13.85247566,13.65094554,14.65610728,17.38291415,18.5027663,20.48560806,20.81327831,20.76113596,20.38057895,18.64625822,14.73698517,13.31884843,13.05249503,13.75094929,14.75610753,17.08289942,16.70765209,20.08560844,20.9132787,20.2881866,19.98057933,18.44625746,16.13698572,14.81884843,13.95247534,13.9509491,15.15610728,17.28289974,18.18058597,19.58423619
18,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT ANDRORANGAVOLA VATOFOTSY,373.110217,257.4906501,334.1583354,70.30628062,46.80784735,74.18497362,107.4212484,49.69807741,30.9836741,27.94528586,200.4874177,238.8878635,363.611277,357.8193003,267.2304871,77.31541222,94.82339836,59.21716488,49.03855659,87.1185227,33.50326843,45.95204269,157.3443898,323.5366072,383.9130869,246.8449584,412.1170088,84.5232525,65.94322298,137.7988158,49.93024338,44.56894757,29.31909505,35.88614814,87.94937641,160.8243257,237.9788172,310.0514359,390.7453204,152.0978443,44.07380924,77.18640629,146.2907696,139.9629048,91.76150392,46.25740202,212.2590208,383.9907674,28.10186481,28.04624451,27.61872005,26.71476519,24.86253519,23.59988965,22.64264942,23.03867628,24.41575209,26.28413872,27.82224274,28.39675474,27.90186404,27.68145763,27.45182713,27.01476458,25.55632475,23.6901474,22.6488602,22.73867704,24.21575201,26.91581924,27.72224236,28.99675434,28.40807482,28.50482133,28.25182637,27.11476496,24.15632338,22.49988927,21.84886078,22.83867742,24.31575239,26.61581863,25.92845267,28.59675472,28.50807521,28.04624451,27.85182675,26.9147642,25.55632475,23.99988927,22.7488604,23.03867628,24.71575201,26.81581886,27.38702967,28.09322219,19.62611979,19.31222924,18.81681138,17.303727,14.62802403,13.51088323,12.9116265,13.02885702,13.97337669,15.90057513,17.73452776,19.06688973,19.42612026,18.94744289,18.64991757,17.60372688,15.32181284,13.60114005,12.91783732,12.72885771,13.77337677,16.53225552,17.63452802,19.66688966,19.93233131,19.77080501,19.4499168,17.70372726,13.92181239,12.41088289,12.11783709,12.8288573,13.87337692,16.23225576,15.84073805,19.26688987,20.03233169,19.31222924,19.04991719,17.50372772,15.32181284,13.91088285,13.01783691,13.02885702,14.27337677,16.43225596,17.29931465,18.76335733
19,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT TSARATANANA,402.5031397,282.942056,373.7412936,78.75442044,51.63441745,83.48087311,123.0359487,56.32907947,34.68852103,28.34642888,211.4767746,243.7205898,392.2388765,397.2518332,296.727504,85.85782227,105.0744603,67.02065089,55.16351606,100.6527619,37.82153353,48.74061153,161.0103106,329.6701539,413.8604041,269.5137355,460.2130064,94.62297251,73.72089663,156.197491,56.37242013,50.86280107,32.78665461,36.73001205,89.07150838,161.3446759,253.659966,337.9242181,437.835362,172.8316603,49.15570923,87.80462969,167.4771593,162.0576995,103.1361587,49.03719585,223.6852681,390.8351084,28.87298133,28.83181501,28.34995448,27.53364366,25.70443879,24.47060267,23.56530147,23.91597678,25.17457703,27.00746259,28.49779902,29.17896013,28.67298057,28.45335199,28.21040664,27.83364306,26.39146174,24.55409901,23.57827912,23.61597663,24.97457726,27.62547384,28.39779864,29.77895861,29.18595905,29.29730086,29.01040587,27.93364344,24.99146038,23.37060229,22.77827989,23.71597701,25.07457764,27.3254727,26.61077622,29.37895899,29.28595943,28.83181501,28.61040626,27.73364351,26.39146174,24.87060312,23.67827951,23.91597678,25.47457726,27.52547346,28.07626198,28.8754326,20.38942245,20.13386707,19.63366905,18.17902039,15.39173796,14.2884998,13.74366457,13.85857482,14.76943508,16.68889146,18.51826632,19.78825662,20.18942252,19.75540404,19.49412228,18.47902061,16.07875958,14.37199602,13.75664222,13.55857463,14.56943432,17.30690188,18.4182661,20.388257,20.70240017,20.59935291,20.29412152,18.579021,14.67875954,13.18849942,12.95664203,13.65857501,14.6694347,17.00690265,16.63124435,19.98825738,20.80240055,20.13386707,19.8941219,18.37902115,16.07875958,14.68849942,13.85664214,13.85857482,15.06943432,17.20690258,18.09672928,19.48473191
20,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBODIGOAVY,403.5418382,286.0448824,372.1097452,78.80062417,51.3642553,82.8457321,121.1296341,55.11092394,34.05547262,27.75702564,206.1069972,242.8129136,393.2682086,399.1990818,296.7000292,86.33541509,104.1990629,66.30394727,54.90100435,97.35948755,36.95270163,46.4695261,159.7185624,328.5619419,415.0907434,273.4759777,458.570532,94.70058063,72.75523861,154.3412651,55.98437062,49.57111305,32.21139402,35.76012137,88.96682899,162.3952086,256.1640535,343.200201,435.4364113,171.4389203,48.5953389,86.60141352,164.9205215,156.5332986,100.9608075,46.76681598,218.1073371,389.71276,28.9479482,28.91604302,28.48934129,27.63968684,25.78977412,24.58114056,23.68397492,24.0585978,25.3586601,27.1337395,28.59638187,29.22486079,28.74794744,28.54488748,28.33522136,27.93968788,26.48097029,24.66877126,23.69277768,23.75859856,25.15866124,27.75901533,28.49638149,29.82485926,29.25675027,29.37839609,29.13522059,28.03968826,25.08097057,23.48114018,22.89277844,23.85859895,25.25866162,27.45901421,26.70518494,29.42485965,29.35675065,28.91604302,28.73522098,27.83968757,26.48097029,24.98114026,23.79277806,24.0585978,25.65866124,27.65901495,28.16753807,28.92129274,20.43083142,20.09436968,19.6300545,18.16285028,15.3637594,14.25971541,13.70555724,13.83466043,14.79252134,16.72390976,18.5467077,19.845852,20.23083073,19.72321417,19.47593637,18.46285143,16.05495553,14.34734427,13.71436001,13.53466025,14.59252059,17.34918551,18.44670915,20.44585235,20.73963352,20.55672274,20.27593561,18.56285181,14.65495586,13.15971502,12.91435982,13.63466062,14.69252095,17.04918628,16.65551084,20.04585274,20.8396339,20.09436968,19.87593599,18.36285105,16.05495553,14.65971502,13.81436037,13.83466043,15.09252059,17.24918697,18.1178639,19.54228583
21,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBODIMANGA OUEST,386.5515675,264.2322415,353.402832,72.74216819,48.54291074,77.03728788,116.0609904,51.67513188,32.50072268,27.29872359,210.3538989,242.2450472,376.4556559,373.6327636,279.169881,79.39636529,100.1758903,61.45846694,51.12730024,93.62494672,35.55018023,47.7299179,159.1971037,329.8810462,397.7176321,251.5854315,436.5945525,87.6253934,69.85869637,145.3627949,52.29154589,46.61059818,30.70961086,35.6983455,86.70040727,158.899045,241.2330293,316.8317193,414.5514233,162.6299839,46.16965623,81.06003383,158.4049227,151.4729464,98.5865805,48.02390854,222.7825636,392.2477265,28.40293146,28.41401102,27.94415475,27.09584225,25.2510826,24.00228842,23.06603148,23.42074302,24.72801773,26.60422143,28.13939149,28.726341,28.2029307,28.04229405,27.79348336,27.39584149,25.93614197,24.08145484,23.08097287,23.12074358,24.52801697,27.22661188,28.03939111,29.32634118,28.71787209,28.87078889,28.5934826,27.49584187,24.53614044,22.90228804,22.28097364,23.22074396,24.62801735,26.92661244,26.25433326,28.92634156,28.81787247,28.41401102,28.19348298,27.29584111,25.93614197,24.40228804,23.18097155,23.42074302,25.02801697,27.1266115,27.71110923,28.42044899,19.92250737,19.56929714,19.13246982,17.67191011,14.94793104,13.80816604,13.23972886,13.38201681,14.30844146,16.2534958,18.06576193,19.35954848,19.7225066,19.19758017,18.98179693,17.97191105,15.63298851,13.88733255,13.25467026,13.08201661,14.10844154,16.87588625,17.96576155,19.95954886,20.23744799,20.02607501,19.78179616,18.07191143,14.23298889,12.70816565,12.45467006,13.182017,14.20844107,16.5758853,16.180702,19.55954925,20.33744838,19.56929714,19.38179654,17.87191087,15.63298851,14.20816565,13.35466968,13.38201681,14.60844154,16.77588607,17.63747796,19.05365687
22,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT VOHITRARIVO,394.0982424,274.1477212,361.6292934,75.49045436,49.83407295,79.58458059,118.2411427,53.15440961,33.17605654,27.46988978,208.122324,242.3974243,383.9261987,385.1323808,286.9836682,82.56776901,102.0072885,63.57466563,52.81784678,95.1158932,36.14406217,47.0262189,159.3536429,329.1528115,405.4429399,261.5903857,446.2658995,90.83596176,71.15707753,149.2366194,53.93828008,47.87144816,31.36394341,35.66790293,87.71529917,160.503334,248.0022996,328.9052258,423.6940755,166.546785,47.26399195,83.45260488,161.2015385,153.4290077,99.56055471,47.32171331,220.3455543,390.9577854,28.64770304,28.64057297,28.19303553,27.3420728,25.49328687,24.26345842,23.34522444,23.71029353,25.01590272,26.84424464,28.34563772,28.94768838,28.44770228,28.26951827,28.04000804,27.64207293,26.1813701,24.34668125,23.35714109,23.41029428,24.81590289,27.46832818,28.24563733,29.54768782,28.95961896,29.09971235,28.84000727,27.74207331,24.78136946,23.16345804,22.55714185,23.51029466,24.91590327,27.16832801,26.4575547,29.1476882,29.05961934,28.64057297,28.44000765,27.54207259,26.1813701,24.66345807,23.4571405,23.71029353,25.31590289,27.3683278,27.91669314,28.6428273,20.1490897,19.79876083,19.3518368,17.88839354,15.12952682,14.00743263,13.44322439,13.58045385,14.52432924,16.46397818,18.28043883,19.5780085,19.94908897,19.42770613,19.19880924,18.18839467,15.81760905,14.09065456,13.45514103,13.28045366,14.32432896,17.08806169,18.18043934,20.17800888,20.46100562,20.25790021,19.99880848,18.28839506,14.41760941,12.90743224,12.65514084,13.38045404,14.42432886,16.78806149,16.39235489,19.77800926,20.561006,19.79876083,19.59880886,18.0883943,15.81760905,14.40743224,13.55514092,13.58045385,14.82432896,16.98806221,17.85149329,19.27314837
23,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,TSARATANANA,FKT AMBOHIPO,363.9716746,248.0897684,325.8652948,67.65775719,46.08694094,71.3368917,105.3508812,48.37420909,30.27447082,27.6021017,201.6824797,236.3755571,354.578969,347.0752493,259.3697299,74.27575224,94.17705585,56.84208241,47.40835681,85.88635946,32.86946827,46.38073663,156.4049964,321.2072019,374.5679714,237.3631911,402.4230544,81.43444082,65.44075069,133.3768588,48.33933731,43.43884779,28.63473924,35.71077559,86.43681456,157.6131558,230.1690507,298.6934765,381.5078614,148.3934367,43.5037437,74.46163838,143.6617305,138.4296932,90.74717974,46.68342852,213.6223501,381.7326061,27.81578573,27.80136751,27.36677564,26.44886978,24.59655896,23.32279115,22.34977519,22.72857081,24.11426832,26.01693081,27.57115062,28.10352767,27.61578496,27.43639918,27.20165306,26.74886983,25.28745453,23.40874914,22.35888017,22.42857158,23.91426807,26.6470232,27.47115024,28.70352724,28.12488994,28.25723265,28.00165229,26.84887021,23.88745352,22.22279077,21.55888093,22.52857196,24.01426845,26.34702241,25.68025464,28.30352792,28.22489032,27.80136751,27.60165268,26.64886944,25.28745453,23.72279077,22.4588805,22.72857081,24.41426807,26.54702282,27.13611972,27.79858946,19.35119221,19.00899733,18.55585019,17.05001769,14.40178128,13.26345906,12.65792342,12.78105297,13.72449084,15.657375,17.4735943,18.81849012,19.15119279,18.644029,18.39072703,17.35001764,15.09267598,13.3494155,12.66702825,12.48105345,13.52449077,16.28746754,17.37359443,19.4184905,19.66029746,19.46486143,19.19072626,17.45001803,13.69267569,12.16345868,11.86702806,12.58105316,13.62449098,15.98746758,15.58269879,19.01849088,19.76029785,19.00899733,18.79072664,17.25001846,15.09267598,13.66345868,12.76702808,12.78105297,14.02449077,16.18746782,17.0385632,18.51355242
