"","ID","year","month","intervention","Population","Population.u5","Population.over5","closest.csb","real.dist.csb","m1.fit.st","palu.pc.2nn_0.08","palu.und5.pc.3nn_0.19","fokontany","altitude","nets.high","nets.low","yfl","tc","fcl","maj.veg","min.veg","med.veg","mean.ann.temp","min.ann.temp","max.ann.temp","mean.ann.p","wet.p","dry.p","monthly.p","monthly.max.t","monthly.min.t","monthly.p.lag","monthly.max.t.lag","monthly.min.t.lag","lat","long","x_32738","y_32738"
"5184",25,2016,3,1,2632,474,2158,"csb2.kelilalina",10.546,0.141650948312895,0.100605946390149,0.0643773545243367,"TSARAMANDROSO",890.657142857143,0.608795993918809,0.630141987844742,0.0600898181550467,82.6324670544062,0.0908635794743429,14,4,"Humid forest",19.2492361068726,10.7849999745687,26.3466666221619,114711,21361,3170,359.3622092,27.12062464,18.47101334,287.9903581,25.77875556,17.17996606,-21.20362744,47.50966693,760533.2495,7653251.426
"5185",26,2016,3,1,1163,209,954,"csb2.kelilalina",14.066,0.102429692174122,0.0279941870653046,0.0411446405600783,"VOHIMARINA",692.678571428571,0.643725362877012,0.66118405409526,0.135265522574943,80.4199197171687,0.201867128231568,14,4,"Humid forest",20.1941666793823,11.6319999694824,27.2700001144409,101242,18845,2790,367.6281779,27.93602017,19.30986651,359.3622092,27.12062464,18.47101334,-21.36238227,47.48263066,757448.5388,7635713.046
"5186",27,2016,3,1,1105,199,906,"csb2.ranomafana",5.796,0.278148068037285,0.107048663686795,0.0435669499536738,"MENARANO",675.5,0.595084503772691,0.620934518903341,0.0817447858264185,53.0419376541826,0.134783583763176,16,14,"Degraded humid forest",20.0671873092651,11.4500000476837,27.1500000953674,15952,3005,441,361.1526916,27.61808838,18.89802102,367.6281779,27.93602017,19.30986651,-21.29171584,47.47017183,756278.7599,7643559.943
"5187",28,2016,3,1,1158,208,950,"csb2.ranomafana",4.52,0.308327879658042,0.0867112627925889,0.0411456334219113,"AMBODIAVIAVY",645,0.58457735516205,0.611950720612417,0.0605418138987044,55.4647820965842,0.0876325088339223,16,7,"Degraded humid forest",20.5249999364217,11.8000000317891,27.766666730245,12626,2372,331,383.361956,28.04858758,19.248801,361.1526916,27.61808838,18.89802102,-21.26713696,47.4910901,758493.0085,7646247.996
"5188",29,2016,3,1,1875,338,1538,"csb2.kelilalina",6.425,0.223591267773147,0.0855881378190878,0.142844252080246,"AMPASIMPOTSY",668.260869565217,0.608368453654138,0.616170159230976,0.138362845467727,66.3704907948504,0.209477569313239,16,14,"Degraded humid forest",20.7377052853073,12.2081521718398,27.9872825995736,52344.6666666667,9511.33333333333,1397,376.3166579,27.95047725,19.19284225,383.361956,28.04858758,19.248801,-21.30655159,47.50257178,759615.7238,7641863.783
"5189",3,2016,3,1,1458,262,1196,"csb1.analamarina",3.723,0.114534182222846,0.0492530513160555,0.0881727178690238,"ANALAMARINA",547.714285714286,0.620142042551468,0.545673995278045,0.143500765658023,63.4126960021261,0.225622334434362,16,4,"Degraded humid forest",21.0403381015943,12.4695652256841,28.2507245160531,157320,28656,4104,448.8039274,28.81077471,20.04654801,444.4882272,28.9194388,20.0408959,-21.06195631,47.65231287,775611.328,7668701.769
"5190",30,2016,3,1,771,139,632,"csb2.kelilalina",18.514,0.0765693118849553,0.0449076969810703,0.0445638584685634,"SAHANDRAZANA",610.9,0.657895798441446,0.663138953417705,0.138451954524217,71.5283704511239,0.218034574053886,16,6,"Degraded humid forest",20.6943625281839,12.0117647507611,27.8588234396542,35357,6613,959,376.8337051,28.32207975,19.65997894,376.3166579,27.95047725,19.19284225,-21.40204597,47.48589222,757717.385,7631314.754
"5191",31,2016,3,0,2109,380,1729,"csb2.marotoko",3.262,0.27338028253874,0.0370093850316501,0.0334496667428129,"MAROTOKO",262.478260869565,0.691033052028473,0.780460767590232,0.100750664048966,54.0410440004619,0.12805173807599,16,7,"Degraded humid forest",22.1820834636688,14.0175000190735,29.122500038147,92405,15813,2767,422.8993141,29.59183758,21.49166416,376.8337051,28.32207975,19.65997894,-21.60514326,47.75342623,785071.5588,7608353.626
"5192",32,2016,3,0,624,112,512,"csb2.androrangavola",12.844,0.0154871404324902,0,0,"AMBALAVIA",351.571428571429,0.697390316448405,0.775285661715772,0.118527932806543,55.8959496049069,0.152124661546113,16,6,"Degraded humid forest",21.8781862819896,13.4470587898703,28.9294117198271,38124,6828,1083,414.6019405,29.40905316,21.13592685,422.8993141,29.59183758,21.49166416,-21.55159065,47.63494522,772898.7259,7614498.111
"5193",33,2016,3,0,518,93,425,"csb2.androrangavola",18.379,0.00620281406029992,0,0,"AMBATOMITRATRAKA",397.5625,0.71011943213816,0.784537863384125,0.157688780189544,60.8504127178233,0.200642005502904,16,7,"Degraded humid forest",21.6479167938232,13.2571429184505,28.7285715511867,61877,10943,1765,402.2385488,29.38641459,21.09927326,414.6019405,29.40905316,21.13592685,-21.59913375,47.61586617,770833.2403,7609265.298
"5194",34,2016,3,0,942,170,772,"csb2.androrangavola",13.875,0.0130160802584988,0,0,"AMBARIJATSY",296.25,0.698953322218259,0.778783380477365,0.0822818791946309,48.9872483221477,0.100134228187919,16,7,"Degraded humid forest",21.9609375,13.5874999761581,29.0125002861023,17876,3173,520,413.6869706,29.49947892,21.23971577,402.2385488,29.38641459,21.09927326,-21.57921672,47.64547785,773938.1786,7611419.569
"5195",35,2016,3,0,750,135,615,"csb2.marotoko",15.739,0.0220502525400109,0,0.00869562913675142,"AMBOHIMAHAVELONA",286.583333333333,0.701246093618784,0.783993382571287,0.0750144772595661,50.1008953628224,0.089580827653793,16,6,"Degraded humid forest",21.3729869310851,12.7472431477117,28.5981622157871,30740.6666666667,5510,878,409.661778,29.65718004,21.37626667,413.6869706,29.49947892,21.23971577,-21.60819354,47.64656592,773996.3047,7608207.97
"5196",36,2016,3,0,859,155,704,"csb2.marotoko",10.8,0.0569847692736861,0.00750931778956013,0.00691595675518248,"AMBOATROTROKA",259.1,0.699634685315564,0.788578551488967,0.0527948781088402,47.841024378232,0.066978576705245,16,4,"Degraded humid forest",21.9674767211631,13.758333241498,28.9472223211218,52107.5,9079.5,1496.5,415.2760635,29.70430819,21.48508045,409.661778,29.65718004,21.37626667,-21.60678209,47.68196214,777665.488,7608301.485
"5197",37,2016,3,0,761,137,624,"csb2.marotoko",6.433,0.131393708762292,0.0616317493859417,0.048439013550726,"MANDIAFASINA",289,0.689857979609384,0.776144875508518,0.103530472877207,52.2014559979384,0.134228836490143,16,6,"Degraded humid forest",22.1331896288642,13.8551723545995,29.120689918255,66689,11526,1949,428.1900878,29.66035604,21.50054104,415.2760635,29.70430819,21.48508045,-21.56818086,47.7347374,783207.5134,7612482.232
"5198",38,2016,3,0,939,169,770,"csb1.mahasoa",5.575,0.0683521967637041,0.0204353708842367,0.0300276824194656,"AMBODIARA SUD",174.142857142857,0.69542998134623,0.785884950484328,0.0592726802122428,47.662741037919,0.07823217290022,16,6,"Degraded humid forest",21.6075893129621,13.1107142312186,28.8392857142857,31075.5,5481.5,904,437.2240134,29.93096273,21.7956423,428.1900878,29.66035604,21.50054104,-21.53664547,47.78037347,787998.5803,7615891.863
"5199",39,2016,3,0,661,119,542,"csb2.marotoko",5.159,0.174997779768722,0.025717209644641,0.0411735465609605,"MANAMPANDRANA",223,0.693608175857937,0.788557960235839,0.0792467138523761,51.0625631951466,0.108063700707786,16,7,"Degraded humid forest",22.4556546892439,14.2642857006618,29.3785715103149,32284,5550,996,432.7229986,29.80101058,21.6781874,437.2240134,29.93096273,21.7956423,-21.56428415,47.77826094,787725.0566,7612834.072
"5200",4,2016,3,1,502,90,412,"csb2.antsindra",11.31,0.0733124344399143,0.0131371545566739,0.0293851395496449,"AMBALAFATAKANA EST",219.785714285714,0.72008597406415,0.624045621413743,0.0899202890014529,51.3890524993128,0.1130089920289,16,14,"Degraded humid forest",22.6693840026855,14.3347826418669,29.6913044970968,53189,9440,1566,469.6128088,30.13640625,21.63940994,448.8039274,28.81077471,20.04654801,-21.0559307,47.7717247,788038.5246,7669157.87
"5201",40,2016,3,0,907,163,744,"csb2.marotoko",5.633,0.14477536501265,0.0472409948686094,0.0389600897930781,"KIANJANOMBY",328.3,0.70270440373397,0.78594809473464,0.148937221947603,57.9604547701434,0.191052891744933,16,7,"Degraded humid forest",21.3097916815016,12.9150000572205,28.4155555831061,26043,4538,743,417.2714148,29.47159636,21.34373061,432.7229986,29.80101058,21.6781874,-21.61602032,47.7262886,782239.2123,7607198.281
"5202",41,2016,3,0,733,132,601,"csb2.maroharatra",15.358,0.0095783729590893,0.0111030794367449,0.00745471683665136,"MALAZAMASINA SUD",416.76,0.60394842913252,0.683511747649302,0.132656784492588,61.0911972633979,0.173181299885975,16,7,"Degraded humid forest",21.7631577943501,13.3500000803094,28.9499999598453,88610,15314,2469,476.580184,29.61555991,20.86808353,417.2714148,29.47159636,21.34373061,-20.82954392,47.82942435,794481.3084,7694130.01
"5203",42,2016,3,0,670,121,549,"csb2.maroharatra",15.582,0.00907632353800632,0.0483648730101802,0.066515912392892,"MALAZAMASINA NORD",938.096774193548,0.546656610497918,0.663716415753042,0.0772293846648334,82.7431698867898,0.13122745616228,14,4,"Humid forest",19.2159167480469,10.8520000076294,26.5440001296997,100282,17633,2857,400.3295259,27.22893542,18.34788996,476.580184,29.61555991,20.86808353,-20.60421256,47.7669868,788405.8104,7719202.198
"5204",43,2016,3,0,838,151,687,"csb2.maroharatra",10.855,0.0209682678641255,0.00995586881662944,0.0577833993946985,"ANTANJOMANGA",670.555555555556,0.555863972299888,0.664685551557751,0.105776608571742,54.9844897511783,0.158829332456429,16,14,"Degraded humid forest",20.60367640327,12.0529411540312,28.0941176694982,36412,6423,972,438.0492939,28.42939613,19.41313069,400.3295259,27.22893542,18.34788996,-20.66131841,47.77812948,789459.7496,7712856.977
"5205",44,2016,3,0,960,173,787,"csb2.maroharatra",6.999,0.0450812387745769,0.0720780685484404,0.11972452098007,"BETAMPONA NORD",659.526315789474,0.55488789333935,0.670618051629431,0.0979502688172043,56.4816028225806,0.130880376344086,16,7,"Degraded humid forest",20.6444012522697,12.0500000417233,28.1812500953674,68497,12148,1825,439.0445597,28.52618966,19.51002989,438.0492939,28.42939613,19.41313069,-20.68517153,47.76059521,787586.7635,7710246.071
"5206",45,2016,3,0,777,140,637,"csb2.maroharatra",6.646,0.0487107897215041,0.0341543969671413,0.0515523413287218,"AMBINANINDRANO",631.909090909091,0.564443781103654,0.674055947176737,0.142815134287395,58.4037933738483,0.205645951774162,16,4,"Degraded humid forest",20.9171775341034,12.4020967691175,28.2158065242152,90539,16311,2407.5,453.0678818,28.82072373,19.93499159,439.0445597,28.52618966,19.51002989,-20.69857572,47.80217985,791895.7818,7708686.917
"5207",46,2016,3,0,594,107,487,"csb2.maroharatra",2.781,0.111231845768336,0.194465796836181,0.262600747915431,"TANAMBAO OUEST",605.75,0.559466063242075,0.681397669905629,0.0684305305443967,48.1480814517246,0.0901786951101261,16,16,"Degraded humid forest",20.6516662597656,12.0200000762939,28.1600002288818,10722,1899,284,443.7408549,28.6291938,19.66148559,453.0678818,28.82072373,19.93499159,-20.72001047,47.7527456,786702.9551,7706401.038
"5208",47,2016,3,0,535,96,439,"csb2.maroharatra",6.024,0.0542540474786065,0.0921292393118867,0.117864209401627,"MANAKANA",697,0.558143454837035,0.675730578624452,0.0686622434809443,52.1374016355501,0.0850948927634624,16,7,"Degraded humid forest",20.4606646469661,11.7684523718698,28.0089287984939,20172.5,3600,546,432.7836196,28.45467773,19.35359073,443.7408549,28.6291938,19.66148559,-20.70037448,47.73562574,784955.6198,7708606.26
"5209",48,2016,3,0,599,108,491,"csb2.maroharatra",3.583,0.103127393074927,0.202756898821306,0.268901949663068,"AMPASIMPOTSY",671,0.566926896434885,0.691052365681416,0.0781425891181989,52.5081613508443,0.0986866791744841,16,14,"Degraded humid forest",20.7377052853073,12.2081521718398,27.9872825995736,52344.6666666667,9511.33333333333,1397,434.8079176,28.45723869,19.44501297,432.7836196,28.45467773,19.35359073,-20.72865169,47.73561619,784901.6883,7705474.17
"5210",49,2016,3,0,1215,219,996,"csb2.maroharatra",0.552,0.23837653796957,0.10502461378058,0.195232117228893,"MAROHARATRA",684.2,0.565565433646756,0.678135103654334,0.107617536203134,61.6994643919857,0.153640150763737,16,7,"Degraded humid forest",20.6023146311442,12.1111112170749,28.0222223069933,19550,3418,531,451.2810581,28.79341796,19.87991822,434.8079176,28.45723869,19.44501297,-20.7247901,47.78114092,789653.0186,7705821.01
"5211",5,2016,3,1,642,116,526,"csb2.antsindra",20.077,0.0260404931624709,0.0396722921684096,0.0484582667708686,"AMBALAFARY",214.578947368421,0.696659912529709,0.589718992000955,0.0929001791239212,49.7688758616946,0.118330347934647,16,4,"Degraded humid forest",22.6447618212019,14.4314285550799,29.6142856052944,81377,14433,2432,469.3130832,30.07053346,21.69526637,469.6128088,30.13640625,21.63940994,-21.1109496,47.79288668,790132.0281,7663024.895
"5212",50,2016,3,0,635,114,521,"csb2.maroharatra",2.764,0.117745522332755,0.138909737025781,0.200154793390668,"SOANIERANA",590.714285714286,0.566707924837814,0.678858140119226,0.10766442809935,56.958586504637,0.154461144867285,16,7,"Degraded humid forest",20.9125000635783,12.4499999682109,28.2611111534966,39659,6952,1076,452.8591182,28.86506514,19.97195226,451.2810581,28.79341796,19.87991822,-20.74046735,47.78911798,790454.3668,7704070.156
"5213",51,2016,3,0,667,120,547,"csb2.maroharatra",4.343,0.0783681812238927,0.0692385990164827,0.179828755879215,"MALEMIAMBO",566.545454545455,0.572613379545252,0.686967813244359,0.143596235345919,54.4608949309263,0.199295503329848,16,7,"Degraded humid forest",20.9426470363841,12.4705883474911,28.2882352716782,37492,6591,1003,442.5642536,28.58411829,19.7699197,452.8591182,28.86506514,19.97195226,-20.76181794,47.77937328,789398.2873,7701722.688
"5214",52,2016,3,0,895,161,734,"csb1.ambodiara.sud",5.943,0.0360609843607752,0.12918571843917,0.231645705430212,"AMPASIMADINIKAKELY",716.96,0.579317148375935,0.697536823186795,0.148208815520762,61.6541865214432,0.231854152484683,16,7,"Degraded humid forest",20.2389228634718,11.6756096816644,27.6634146992753,87300,15415,2357,433.7674649,28.30391676,19.42366077,442.5642536,28.58411829,19.7699197,-20.77265973,47.73699626,784962.934,7700597.197
"5215",53,2016,3,0,1179,212,967,"csb1.ambalavolo",2.591,0.11964921550824,0.0534803127099957,0.0547781003774072,"AMBALAVOLO",450.136363636364,0.56382957164936,0.673829840397373,0.107932996207332,53.9376053518753,0.136193636746734,16,7,"Degraded humid forest",21.7589844465256,13.2906250059605,29.0843748450279,73629,12733,2006,466.8426092,29.24662063,20.35392069,433.7674649,28.30391676,19.42366077,-20.71460589,47.83797834,795595.9824,7706846.264
"5216",54,2016,3,0,1290,232,1058,"csb1.ambalavolo",9.377,0.0279500246123332,0.031981370140067,0.0292873940984046,"AMBOHITSARA EST",383.461538461538,0.575052657763783,0.678700539949511,0.14710200927357,59.7535935085008,0.191962905718702,16,7,"Degraded humid forest",21.9111742539839,13.5227273160761,29.1409091082486,51208,8870,1449,477.6733099,29.58065427,20.78642754,466.8426092,29.24662063,20.35392069,-20.78575831,47.84347881,796030.5512,7698954.482
"5217",55,2016,3,0,698,126,572,"csb1.ambalavolo",9.492,0.0270867131358763,0.00870327894873542,0.0293840138131756,"ANIVORANO",470.857142857143,0.582060762180677,0.6760870467473,0.155808590371865,61.9090876333237,0.201787258575959,16,4,"Degraded humid forest",21.3843623208656,13.0047547135759,28.5513765843159,67924,11880,1864.66666666667,475.4373459,29.14887047,20.48581395,477.6733099,29.58065427,20.78642754,-20.78440708,47.87100567,798900.7962,7699053.373
"5218",56,2016,3,0,1092,197,895,"csb2.maroharatra",11.137,0.0202007968732396,0.036352994124737,0.0319181982504075,"MAHATSARA",468.647058823529,0.583365245824442,0.686386579377435,0.129348130187448,57.7811868569119,0.193602536603562,16,6,"Degraded humid forest",21.5795978019977,13.1103448538945,28.8310344301421,65638,11494,1783,462.8994391,29.2938241,20.47633524,475.4373459,29.14887047,20.48581395,-20.80303195,47.78766155,790182.9296,7697142.584
"5219",57,2016,3,0,649,117,532,"csb1.ambodiara.sud",9.478,0.0176672328206216,0.010244667140279,0.0199682934018842,"SAHOMBY",589.521739130435,0.604507372157025,0.694417624085492,0.113064200268976,57.1815822381615,0.170752424321072,16,6,"Degraded humid forest",20.9140625476837,12.4024998903275,28.225,88140,15564,2404,444.0806853,28.6722757,19.84198075,462.8994391,29.2938241,20.47633524,-20.8186061,47.74291957,785493.4281,7695497.444
"5220",58,2016,3,0,683,123,560,"csb1.ambalavolo",3.614,0.0905260833493499,0.0466789710857634,0.0109550774829649,"AMBODIMANGA",385.153846153846,0.557528371325253,0.664914287206552,0.0963988287637373,57.9943719815949,0.123550214853405,16,6,"Degraded humid forest",21.0397821503551,12.413602191259,28.3599836698887,48967.2,8778.6,1282.6,479.6480637,29.59086941,20.74135102,444.0806853,28.6722757,19.84198075,-20.74047198,47.85846037,797680.0303,7703943.427
"5221",59,2016,3,0,897,161,736,"csb1.ambalavolo",5.636,0.0600689506831504,0.0778560885343153,0.056598192908002,"AMPASIMADINIKA",467.75,0.572346789031306,0.681018565330524,0.117739052725648,56.9090259159964,0.156881143878463,16,7,"Degraded humid forest",20.9466489221992,12.4503048885159,28.2992071779763,66288.5,11673,1809,465.0297961,29.39347158,20.56783755,479.6480637,29.59086941,20.74135102,-20.76970762,47.80942135,792513.675,7700794.58
"5222",6,2016,3,1,1333,240,1093,"csb2.antsindra",8.29,0.0826571257976414,0.034548250799521,0.0335713506689116,"MAROFOTOTRA",500.941176470588,0.706933753276019,0.602820929496648,0.218532259524025,69.3896479956565,0.326908575392875,16,6,"Degraded humid forest",21.2429597788844,12.8672413661562,28.3603449196651,134483,24126,3515,456.0097778,28.94238909,20.36234993,469.3130832,30.07053346,21.69526637,-21.05696882,47.71493459,782131.5844,7669144.539
"5223",60,2016,3,1,954,172,782,"csb2.kelilalina",16.623,0.0876581349936767,0.0490303500247664,0.0343472158036684,"SAHAVATANA",606.111111111111,0.677494956428684,0.671257735939921,0.0996013790131437,57.8165804783452,0.14506571859513,16,14,"Degraded humid forest",20.7471355199814,12.0437499880791,28.0062500238419,34074,6284,901,392.2773235,28.51112919,19.84813811,465.0297961,29.39347158,20.56783755,-21.40434184,47.5310663,762398.8007,7630985.563
"5224",61,2016,3,1,935,168,767,"csb2.kelilalina",10.062,0.156130049519894,0.121980969576251,0.0774598149833517,"AMBODIVOANGY",848.428571428571,0.634820239765169,0.64868793736286,0.0373413897280967,83.7058610271903,0.0536958710976838,16,7,"Degraded humid forest",20.0898263692856,11.3458333412806,27.5395833571752,33991.5,6279.5,941,377.1305784,27.54548341,18.7908056,392.2773235,28.51112919,19.84813811,-21.20411987,47.54588737,764294.3107,7653136.819
"5225",62,2016,3,1,1252,225,1027,"csb2.kelilalina",9.324,0.158491158538973,0.147649419893994,0.105699568616136,"AMBOHINIHAONANA",560.7,0.646194231546136,0.657307771405951,0.0791581209102451,53.1067975388221,0.112559820294951,16,6,"Degraded humid forest",20.8927084059942,12.2906084726727,28.2106615000932,49577.6666666667,9019.33333333333,1266.66666666667,448.8434401,28.90326787,20.15704246,377.1305784,27.54548341,18.7908056,-21.2325792,47.59630484,769479.169,7649899.61
"5226",63,2016,3,1,1151,207,944,"csb2.kelilalina",7.588,0.207668305279692,0.166382568567777,0.0797314058880773,"KIANJANOMBY",572,0.640111358941976,0.643505786545884,0.046374918354017,51.0963422599608,0.0662965382103201,16,7,"Degraded humid forest",21.3097916815016,12.9150000572205,28.4155555831061,26043,4538,743,411.8776109,28.40054088,19.55155427,448.8434401,28.90326787,20.15704246,-21.23699778,47.57375645,767129.6527,7649448.501
"5227",64,2016,3,1,657,118,539,"csb2.kelilalina",5.705,0.257249973941655,0.188726976838084,0.109101276692112,"AMPITAMBE",548,0.638734368420494,0.614178627891453,0.060214259327669,52.1577391946805,0.073882526782416,16,16,"Degraded humid forest",20.9895839691162,12.3000001907349,28.1999998092651,4523,839,110,426.1665649,28.65626953,19.86574419,411.8776109,28.40054088,19.55155427,-21.25713355,47.58149226,767896.5147,7647205.175
"5228",65,2016,3,1,1220,220,1000,"csb2.kelilalina",5.383,0.318506347692436,0.115514415451352,0.0970204588389773,"MANDRIVANY",573.363636363636,0.630289443143019,0.609883357585097,0.119688047111253,56.3320600562364,0.157780253594355,16,4,"Degraded humid forest",20.8509258694119,12.1666667726305,28.09444448683,39578,7391,991,414.1135767,28.47345432,19.64635667,426.1665649,28.65626953,19.86574419,-21.25196913,47.55812336,765479.45,7647816.658
"5229",66,2016,3,1,551,99,452,"csb2.kelilalina",3.625,0.510576115372496,0.0700505240484146,0.078760572375532,"AMBODIPAISO NORD",598,0.628050245107459,0.565630161301557,0.0678600053433075,46.9500400748063,0.1039273310179,16,16,"Degraded humid forest",20.8402779897054,12.1666666666667,28.0999997456868,6652,1230,167,419.5343684,28.61559623,19.7922503,414.1135767,28.47345432,19.64635667,-21.28309559,47.57197289,766861.2823,7644345.771
"5230",67,2016,3,1,892,161,731,"csb2.kelilalina",4.421,0.284321033995145,0.0876154109776048,0.115139116457015,"AMBODIPAISO SUD",605.285714285714,0.621970882619524,0.57145227305918,0.0261780104712042,44.2811826301201,0.0295657530027718,16,16,"Degraded humid forest",20.7187495231628,12.0750000476837,27.9499998092651,8762,1620,226,413.6996887,28.51627197,19.78587456,419.5343684,28.61559623,19.7922503,-21.3066397,47.57713146,767354.1633,7641729.294
"5231",68,2016,3,1,1730,311,1419,"csb2.kelilalina",2.052,1,0.102580043518806,0.0900692840646651,"KELILALINA",615.222222222222,0.619971533868545,0.588307452850326,0.10088772845953,57.7623812010444,0.130694516971279,16,7,"Degraded humid forest",20.678598317233,11.9613635323264,27.9590907530351,94296,17566,2414,407.5141194,28.4740456,19.65181457,413.6996887,28.51627197,19.78587456,-21.287113,47.54300009,763846.4935,7643949.576
"5232",69,2016,3,1,931,168,763,"csb2.kelilalina",5.753,0.26218121907266,0.107462875714182,0.0891113694217789,"ANDRANOMAINTY",599.2,0.634353166204781,0.579064374557048,0.0811052690457546,54.3941156728941,0.103031659022262,16,6,"Degraded humid forest",20.7368059158325,12.0833333333333,27.983333269755,13117,2430,337,409.3176838,28.48147787,19.74034265,407.5141194,28.4740456,19.65181457,-21.32343415,47.57342275,766938.8361,7639875.439
"5233",7,2016,3,1,1506,271,1235,"csb2.antsindra",14.937,0.0392994854003978,0.0251979626369419,0.0448343307611632,"AMBOHIMASINA",380.882352941176,0.688463538909433,0.557217266633454,0.141746103797851,57.963685882887,0.191920108942351,16,6,"Degraded humid forest",21.8998510496957,13.6142856393542,28.9892858096531,66404,11823,1806,468.0315242,29.54511649,21.08589221,456.0097778,28.94238909,20.36234993,-21.09642641,47.7520131,785911.3676,7664707.722
"5234",70,2016,3,1,404,73,331,"csb2.kelilalina",6.384,0.239969440941547,0.0691964710039234,0.0940499879813753,"ANOSY",606.166666666667,0.633790289495886,0.601818283486412,0.103654485049834,57.8857142857143,0.166777408637874,16,6,"Degraded humid forest",20.6242426091974,11.9363636537032,27.8454544760964,23454,4363,613,396.6113133,28.37396603,19.62805444,409.3176838,28.48147787,19.74034265,-21.33324965,47.53473121,762905.9394,7638853.433
"5235",71,2016,3,1,1302,234,1068,"csb2.kelilalina",9.982,0.15116462427481,0.0722898743412871,0.0767446320763215,"FOTSIALANANA",595,0.654177232048172,0.632089130924208,0.0836494921062294,56.0012544364215,0.133673968914454,16,4,"Degraded humid forest",20.7677777608236,12.0799999872843,28.0233335494995,65330,12086,1686,403.5326351,28.50059475,19.79821332,396.6113133,28.37396603,19.62805444,-21.35666627,47.54901394,764346.0592,7636235.91
"5236",72,2016,3,1,1066,192,874,"csb2.kelilalina",14.165,0.097557100914181,0.0908204410026867,0.0534966800720952,"AMBALADINGANA",588.6,0.666603121726586,0.657042080418569,0.0908362887541471,56.1901384280975,0.132879533234184,16,14,"Degraded humid forest",20.7880208492279,12.0937501192093,28.0375001430511,34507,6381,907,396.6947324,28.54376324,19.88148102,403.5326351,28.50059475,19.79821332,-21.38373365,47.53895672,763254.1266,7633254.866
"5237",73,2016,3,1,2115,381,1734,"csb2.ifanadiana",11.764,0.0925736005162264,0.0344067002102748,0.0458159510853453,"AMBODIARA",484.868421052632,0.659231040534451,0.718820259441204,0.110635080645161,62.6821796594982,0.150411626344086,16,14,"Degraded humid forest",21.050821818678,12.6029134739863,28.2715575813159,52900.5714285714,9409,1424.57142857143,437.352492,28.85168032,20.4029555,396.6947324,28.54376324,19.88148102,-21.38576155,47.65012714,774783.0953,7632839.697
"5238",74,2016,3,1,1097,197,900,"csb2.ifanadiana",8.704,0.154847581273419,0.0575411331052062,0.0564349516160254,"SAHAFITOROKA",443.744186046512,0.623596931044196,0.676125638201044,0.142416419259068,66.019323609139,0.201703885374984,16,6,"Degraded humid forest",21.4438355589566,13.1301369601733,28.5273973647862,176360,31588,4420,464.4682969,29.07731383,20.69953953,437.352492,28.85168032,20.4029555,-21.28832433,47.70258322,780410.4245,7643539.894
"5239",75,2016,3,1,1349,243,1106,"csb2.ifanadiana",6.448,0.185040563655567,0.0732242630476384,0.0663542162987695,"MAROMENA",464.833333333333,0.624711780341268,0.59881156001818,0.107105709749822,58.4650736300432,0.129194722724038,16,7,"Degraded humid forest",21.3856769800186,12.8406249284744,28.5406251549721,76872,14125,1852,459.8076749,28.99173899,20.39300801,464.4682969,29.07731383,20.69953953,-21.26475103,47.62320164,772213.1502,7646290.083
"5240",76,2016,3,1,1641,295,1346,"csb2.kelilalina",4.946,0.198141693533373,0.170337271875795,0.138064816923693,"ANDRANOFOLAHINA",568,0.629631493440721,0.576770975665376,0.0791960601623852,51.6222547584187,0.10288832690004,16,4,"Degraded humid forest",20.895238331386,12.2714286531721,28.1000001089913,15753,2897,396,429.9075137,28.69274637,19.98202789,459.8076749,28.99173899,20.39300801,-21.29467249,47.58438057,768128.304,7643042.461
"5241",77,2016,3,1,1505,271,1234,"csb2.ifanadiana",5.536,0.262810065691131,0.102517363355309,0.0998058611261431,"AMBORAKA",526.692307692308,0.626669241031682,0.604487262310039,0.130821263572389,66.8600947386889,0.167313202986413,16,6,"Degraded humid forest",21.0673610766729,12.4895833532015,28.2437499761581,111261,20334,2741,438.9628988,28.79659128,20.1589417,429.9075137,28.69274637,19.98202789,-21.32449118,47.60322104,770029.4167,7639707.524
"5242",78,2016,3,1,4780,860,3920,"csb2.ifanadiana",1.097,0.686163319851278,0.0290018428185429,0.0311976634378367,"IFANADIANA",482.416666666667,0.616674159683964,0.618458390221679,0.0874439461883408,60.2149263292761,0.122077194106342,16,4,"Degraded humid forest",21.3005953289214,12.7904761178153,28.4428569248744,50455,9150,1226,455.911602,28.94578954,20.3984185,438.9628988,28.79659128,20.1589417,-21.31039996,47.63799455,773664.4555,7641208.254
"5243",79,2016,3,1,1201,216,985,"csb2.ifanadiana",3.561,0.342657625876871,0.0589306427734021,0.0449129725922836,"ANTAFOTENINA",506.888888888889,0.624900743404158,0.651152057539217,0.0850822122571002,60.3926457399103,0.11186846038864,16,4,"Degraded humid forest",21.2158332824707,12.739999961853,28.3266663869222,35873,6468,884,452.582523,28.91676987,20.37362293,455.911602,28.94578954,20.3984185,-21.32943142,47.65046437,774923.2718,7639078.517
"5244",8,2016,3,1,1517,273,1244,"csb2.tsaratanana",20.729,0.0447489993896623,0.0236159262952773,0.034203498275042,"BEFARY",248.185185185185,0.657522000829808,0.547102501363917,0.167526631158455,59.8508030958722,0.222390978695073,16,14,"Degraded humid forest",22.3959324700492,14.247619106656,29.3261904489426,98875,17362,2869,469.5932122,29.89162282,21.63718494,468.0315242,29.54511649,21.08589221,-21.16471853,47.78814295,789534.3439,7657077.448
